user_id,invited,sign_up,kyc_initiated,kyc_completed,card_activated
5ffa931ebe913db8cbb5f22596dec72d,,2016-01-23,2016-01-23,2016-01-23,2016-01-30
5f22bb397914ea78a94becb2eafd10e3,,2016-02-11,2016-02-11,2016-02-11,2016-02-16
440e4e8210c034e5b89a2aa01e31d9f6,,2016-01-10,2016-01-10,2016-01-10,2016-01-29
d8115613ce6e600a848c197eaf15addc,2015-12-31,2016-01-02,2016-01-02,2016-01-02,2016-02-19
57aaa47e058776aa966b0eb0d5fd1dfd,,2016-02-11,2016-02-15,2016-03-05,2016-04-07
595dec086aae722d3b18096c6c22e897,,2016-02-11,2016-02-11,2016-02-12,2016-03-22
83aabf1dfe3244cc970b4f4db9d19df8,,2016-02-06,2016-02-06,2016-02-09,2016-02-12
79bc376c66236700b0e377f88ee7ad8a,,2016-02-08,2016-02-12,2016-02-12,2016-02-18
40465793e58f624e77bdf890e8d1bd21,,2016-02-12,,,
8b42c24cbeeee75dd2298f88aaaccf6f,,2016-01-07,2016-01-22,2016-01-22,2016-07-22
a43e01353ca99d53044d2b5cad35ce37,,2016-02-12,2016-02-12,2016-02-12,2016-02-17
20626b20400b8800f6bea9d8028c2974,2016-01-12,2016-01-12,2016-01-12,2016-01-12,2016-03-24
38110cb512102fdf69d857cb4c0ee10b,,2016-02-02,2016-02-08,2016-02-08,2016-04-12
cb5e488bdc621f1bf6f6ec4c821543f2,,2016-01-11,2016-01-11,,
6eb16aefae74020858fbefc59978634a,,2016-01-28,,,
eda8ec29f32274b7763ef1efbf9a265e,,2016-01-18,2016-01-21,2016-01-21,2016-01-28
191a5a33cbb4d32afd7b3d74ea333d1d,,2016-01-09,2016-01-09,2016-01-09,2016-02-12
079cebd0866cb42a4431ef2554c1de43,,2016-01-26,,,
1628bcfaee4c75793a54e86876abcf6c,,2016-01-13,2016-01-16,2016-01-16,2016-03-15
546c0a83acefe0e6100337678be06485,,2016-01-28,,,
2fddb7993705e47248450901e5cd27de,,2016-01-04,,,
9f3a7e868163777eb7af9298789e5f9e,,2016-02-07,2016-02-07,2016-02-07,2016-02-11
1809b8dbbef6384dce6225f802214ec6,,2016-01-14,2016-01-14,,
cbaaabcfad59415e301147b20389474e,,2016-01-20,,,
b64c01d400f0d99abc4daac78d1752d0,,2016-02-04,2016-02-11,2016-02-15,2016-09-22
8cf8ed95bcc01d9a24d5dab74ae14991,,2016-01-29,2016-02-19,2016-02-19,2016-02-25
746910552e80c339c732b1f58bcc5cc0,2016-01-22,2016-01-22,2016-01-22,2016-01-22,2016-02-11
37e727693dcb2fb5f6cd563a5ba28364,,2016-01-26,2016-11-23,,
56578e96037615436263f21bccaa07a6,,2016-01-22,,,
9fc9a2f719a02948303bf48373d1cbfb,,2016-01-16,2016-01-18,2016-01-18,
eabcfe05b158d8754d4c5e9bc9379054,,2016-02-08,,,
440efb6accfb75389f1592c52e6d52cc,,2016-01-19,,,
0927058a84653bae82b5e4ea342221b2,,2016-01-27,2016-04-28,,
959e45cabff38f88d7e9b2217f4011af,,2016-02-01,,,
f0c8c3474d0eb5d8ea48f3a8116c30ca,,2016-01-30,2016-05-15,2016-05-15,2016-05-23
622ab28e8f4a423827c60d84ba26032e,2016-01-23,2016-01-24,2016-02-24,2016-02-24,2016-02-29
d84cf1393d7366c7bce3fc0b7e7f25a9,2015-10-09,2016-01-24,2016-01-24,2016-01-24,2016-01-29
a36bf04a33e1104eb07f6f7dbe0139e5,,2016-01-27,2016-01-27,2016-01-27,2016-02-02
31f5b639d49e539827e63f5c9d32d206,,2016-01-28,2016-05-24,2016-05-24,2016-06-02
2f8249b17f627339f8fa4b0eca20b560,,2016-01-28,2016-01-28,2016-01-28,2016-02-02
ab63a43bd453b16696b528dd9a10b744,,2016-01-15,2016-01-15,2016-01-15,2016-01-21
09f6e26e62ec5502656a40b53778b6da,2015-11-17,2016-01-07,2016-01-13,2016-01-13,2016-01-20
41b39c6a1ecac497dbd89d53275efb38,,2016-01-26,2016-02-01,2016-02-01,2016-02-24
07c002063e760377c1dcb51ea19b1bad,,2016-02-03,2016-02-03,2016-02-03,2016-02-06
7ada3553c8c2aceb8f1cb72b257fa4ca,,2016-01-27,2016-01-28,2016-01-28,2016-02-07
87f860423e2fe608cff25085d0a5a934,,2016-02-01,2016-02-01,2016-02-01,2016-02-08
61306ebc826132571194977eb0d7a7ab,,2016-01-24,2016-01-24,2016-01-25,2016-02-04
e3a22253a8172ae81c326cf6f94c9a2f,,2016-01-16,2016-01-16,,
65707b24f8a6c501cea2b090f39db93b,,2016-02-12,2016-02-12,,
8996b3ef801e2f895f399e1fd1c28860,,2016-01-16,2016-02-12,2016-02-12,2016-03-01
038845e63ddbc1e849a0d6cb0ee306da,2016-01-31,2016-01-31,2016-02-05,2016-02-05,2016-04-17
0787daa625377414944113df79c44391,,2016-01-02,2016-01-02,2016-01-06,2016-01-14
10d7bd82f2d6c92c597fbed72a2f46ce,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
a46b8f2edb225caf305c0d647fca4caf,,2016-01-02,2016-11-21,2016-11-21,
c379ce332a7ab8f8ece8a3031a020f5f,,2016-01-28,2016-01-29,2016-01-29,2016-02-05
cfa37845dfd1d37bbfec76d789617d03,,2016-01-30,2016-01-30,2016-01-30,2016-02-11
533f1db718bd99020c5873fcdb3617a1,,2016-01-09,2016-01-11,2016-01-11,2016-01-14
85e2bc1c748f2a728dbb5696439e6067,2016-02-02,2016-02-02,2016-02-02,2016-02-02,2016-02-21
897025bf3fd7b70ae11eba6547091e68,,2016-02-02,2016-02-02,2016-02-02,2016-02-25
71f3af0ce96208dd06a5eb752bf657d4,2015-12-08,2016-01-07,2016-01-07,2016-01-11,2016-04-16
5f948f80cefd61bc71fcf6c75f2554da,,2016-01-30,2016-01-30,2016-01-30,2016-03-16
772981f59dbeed2fa17e1a3cf6589824,,2016-02-11,2016-02-11,2016-02-11,2016-02-19
09992f2016254cbb430935ac4722b0b9,2016-01-14,2016-01-14,2016-01-15,2016-01-15,2016-01-22
88f180868a35798a5569617cc25880e0,,2016-02-07,2016-02-07,,
55c52a9ac6cd01725d3472d7a94c9d79,,2016-01-02,,,
3f6d6543ac20e134751bbd4983ebc239,,2016-02-06,2016-02-06,2016-02-06,2016-02-10
3b6a376ee79b619b66511ddd0b04e61d,,2016-01-20,2016-01-20,2016-01-20,2016-01-27
3d32e8a36e3039106942febcab67104f,2016-01-29,2016-01-29,2016-06-24,2016-06-27,2016-07-22
69652a238e51668d6dcbcf2a65811d60,,2016-02-06,2016-02-06,2016-02-06,2016-02-11
87753c82a1b38286e5f4e1db9c92283e,,2016-02-13,2016-02-13,2016-02-13,2016-02-17
2c40900a361b167b2816c740055d5b12,2016-02-06,2016-02-07,2016-02-07,2016-02-07,2016-02-17
a7a8e4de2aa98d86fdb9c7052c77ba7a,,2016-01-12,2016-01-12,2016-01-12,2016-01-17
8d8e918414f70f1c484483e8df6ec1e8,,2016-01-29,2016-02-02,2016-02-02,2016-02-06
ecb52fb995059a9a5e9cf5d821f98420,,2016-01-03,2016-01-05,2016-01-05,2016-01-22
41c75cbcac728989bade67e4e0e4285a,,2016-01-03,2016-01-05,2016-01-04,2016-01-12
003a968469cd55013b2c0d48d6a4ac62,,2016-01-27,,,
e6299d905b24ac2af7c543d8b0f89482,,2016-01-31,2016-02-25,,
dd0b7f7a50f1fc7f8993e51653388866,,2016-01-21,2016-01-21,2016-02-04,2016-05-11
65dee8f374a66c6962f641f426b3539f,,2016-01-15,,,
8ba334df9491c0bd2e48c5e76cd767dc,,2016-01-18,2016-01-18,2016-01-21,2016-06-06
864af1584e2a1251eefab54d54e2392a,,2016-01-14,2016-01-15,2016-01-15,2016-01-22
57e7097f4ae826c4914cf8146a8b3b1e,,2016-01-30,,,
bfa5049e173f881cf27093f9f346db67,,2016-01-21,2016-03-22,2016-03-22,2016-07-13
05c19d11be498a8c2d61849a1e0fc4e5,2016-02-05,2016-02-05,2016-07-11,2016-07-11,2016-07-14
8a4f5cbdfa8935bc8282d588bdfa9226,2016-01-10,2016-01-31,2016-02-03,2016-02-03,2016-02-07
f8f035d4ffd43774929ad469493a4148,,2016-01-25,,,
3947abd1762c3177395f9197cd4d68e0,,2016-01-15,2016-01-15,2016-01-15,2016-01-27
109f1ce5f42458379f36abd38a06f14c,,2016-02-02,2016-02-03,2016-02-03,2016-03-03
95fe0536ed539b99a2e006247056ae50,,2016-01-17,2016-01-18,2016-01-19,2016-01-27
169e7fa0dede3a57974777d1a05f4cf1,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
55b1ba14003c509c3ee0863e0e7a1f17,,2016-02-10,,,
26a35adc5a299655a87aaf490b3b19b0,,2016-02-09,2016-03-21,,
8a8fbf1b6dd371370660ec40edcb85f2,,2016-01-12,2016-01-12,2016-01-21,
91fa885a392cd1049dddddc2b114d9cc,,2016-01-22,2016-01-27,2016-01-27,2016-02-02
31fbc9d12c09bba483bdcf6f3d92031b,,2016-01-13,2016-01-13,2016-01-13,2016-01-19
b38c54caae651369e5a77e670c373296,,2016-01-09,2016-01-09,2016-01-10,2016-01-17
6c0f724d6642ee638cccb3e6723a0c7a,,2016-01-30,2016-07-28,2016-07-28,2016-08-02
dee7f421b229b8a76091916665de74ef,2016-01-26,2016-01-26,2016-01-26,2016-01-26,2016-01-30
593b93c6d978a2592bd2678b6d497457,,2016-02-04,2016-02-04,2016-02-04,2016-04-10
2b02057d823758b5541ea1581253cdf6,,2016-01-09,2016-01-09,2016-01-09,2016-01-15
1ad2834beca9069b921ee7410606823f,,2016-01-23,2016-03-29,2016-03-31,2016-04-07
788f811741fea2af3626fa563dbc06a9,,2016-01-17,2016-03-03,2016-03-03,2016-03-10
42cf4456944ffd591a02c1687fcb3957,,2016-01-16,2016-01-16,2016-01-16,2016-01-23
6930086dd663f7826ef632e5ed0da445,,2016-01-11,2016-01-11,2016-01-11,2016-01-14
c6802e7225059dbfd3c83365d3a9c9ed,,2016-02-09,2016-02-09,,
e954e82daf8a942a6bf3126105340018,,2016-02-09,2016-02-09,2016-02-09,2016-03-16
094d05b0734409ba631088c9f2e33c42,,2016-01-29,,,
3aaa6c52cb1657fcd2c42b9b81cf0b3e,,2016-01-07,2016-01-08,,
0f9dc6b86293ead42f2f1a4ac680c7b3,2016-01-31,2016-01-31,2016-02-02,2016-02-02,2016-05-01
645108520b354d427b369a3ea7f1ae0f,,2016-02-08,2016-02-08,2016-02-08,
5de4a210b360a9721f4a33d362f6d20d,,2016-01-07,2016-01-07,2016-01-07,2016-01-13
adda1d4e99e14585764f7d8f24cca64f,,2016-01-31,2016-01-31,2016-01-31,2016-02-04
835f416b43b7747c6c6eda1da4dce9c3,,2016-02-04,2016-02-04,2016-02-04,2016-02-15
c1a8e029a153d2d0b22b995ede4e39d9,,2016-02-10,2016-02-12,2016-02-12,2016-02-19
b0ac6dc34c10b7d22b54566aa507f693,,2016-01-20,2016-01-20,2016-01-21,2016-02-02
0f67afd1b6999d122710ba524144675f,,2016-01-06,2016-01-06,2016-01-06,2016-01-12
505590070b95c896a3c2b9a9a04d3d21,,2016-01-19,2016-01-19,2016-01-19,2016-02-08
a248710d7a16a56614b00fb339d2ff7e,,2016-02-10,2016-02-17,2016-02-17,2016-02-21
f8f24e1dee9e76c0e768e2b7a3962a66,,2016-01-07,,,
9578caa33d3dd2d79ee9639e031d75e4,,2016-01-25,2016-01-25,,
e660470df31c6a1598f78b157fbd4185,,2016-01-04,2016-01-04,,
ed24c835837905c73f80caf062005d9c,,2016-02-05,2016-02-05,2016-02-09,2016-02-15
a88db408499d34085575523fc4ecfd58,,2016-01-06,,,
b47f3936152d9ad9016c8e176cc472fe,,2016-01-21,2016-01-25,2016-01-25,2016-01-30
23c5584d2b9f40f100593634213c7638,,2016-01-30,2016-01-31,2016-01-31,2016-02-05
e191182b574eeca11d1ebe35b1b81707,,2016-02-11,,,
0805bc49ac1c7d1fdce6c54dc68777e1,,2016-01-30,2016-01-30,2016-01-30,2016-02-06
a5ed4299f857d9101df148b3de872234,,2016-01-05,2016-01-05,2016-01-05,2016-01-15
6c3fed37acf5b989778d57aabef43968,,2016-01-06,2016-01-06,,
7e7dcbce46d932fc22fe55f5f0890063,,2016-01-31,2016-01-31,2016-01-31,2016-02-04
037956a1e0263fba0c0098d47d14bf17,,2016-02-05,2016-02-05,2016-02-05,2016-02-10
e24687c88394535a1dd73f8c5437a29f,,2016-01-16,2016-01-16,2016-01-16,2016-01-29
fe400cc4cb11b0bb2cbcee3ae15627fd,,2016-01-24,2016-01-24,2016-01-24,2016-10-21
ff183e5759900fa7313830e72e66e64a,,2016-02-06,2016-02-06,2016-02-06,2016-03-11
32d150733523ce4ad33ad3fb0539b085,,2016-01-21,2016-01-21,2016-01-21,2016-01-29
eb96b72fbe0856ed291dac53cb4e0ffb,,2016-01-28,2016-01-29,2016-01-29,2016-02-25
00ab629a3232433eb1ece53091203f58,,2016-01-31,2016-03-31,2016-03-31,2016-04-07
14cf5ff54172197d67880104c4daf356,,2016-01-12,2016-04-04,2016-04-04,2016-06-02
fe9893fd298daa905deea83600e0a5b9,2016-02-01,2016-02-01,2016-02-04,2016-02-04,2016-02-09
369e198dd815f7b5ee082e02dd4542e5,,2016-02-04,2016-02-04,2016-02-04,2016-02-09
6ab3ed6a270ab0ebe8c2690041c81742,,2016-01-27,2016-01-27,2016-01-27,2016-02-04
62a7422cc95442f7035fba9734b2a3be,,2016-01-04,2016-01-31,2016-01-31,2016-02-06
e9da99868a3f813a65654a021757ccac,,2016-01-19,2016-01-19,,
e228cdcdb2ea935285b80534673770d2,,2016-01-26,2016-01-27,2016-01-27,2016-02-03
fe6f03a761fe5c734e3e446a9c2f4804,,2016-01-11,,,
620093834c4cdbd9c44a0ccc7a1ae35f,,2016-01-03,2016-01-03,2016-01-03,2016-01-09
337cb67f4b8eb4d2295ee7c112eae6ce,,2016-01-09,2016-01-09,2016-01-09,2016-01-14
a5632254b2905cabea66c55907d8f25f,,2016-02-08,,,
4d35b26a4dcb75beaa8075ef5fa93908,,2016-01-14,2016-01-20,2016-01-20,2016-06-17
208ef1f79f904d98b7805955e7948783,,2016-01-11,2016-01-11,2016-01-11,2016-08-29
b7f441a45379b3f3c455f583131c95f6,,2016-01-26,2016-02-12,,
c09b2ed6cd3e1fb995fd4ba72d67648a,,2016-02-10,,,
8cf9dbb0be6453d134b143cdfce3c48a,2015-12-30,2016-01-11,2016-01-11,2016-01-11,2016-01-16
018ead00d33069c3936e67eec0c42072,,2016-01-22,2016-01-22,2016-01-22,2016-09-29
f7ba113583d58b1577c8b13e5db78fe7,,2016-01-19,2016-01-20,2016-01-20,2016-01-27
49269b1d2a1c79fd301a961cc48248c4,,2016-01-07,2016-01-07,2016-01-07,2016-01-12
2cfca251198d07b5eddb5202c0a66fb3,,2016-01-11,2016-01-13,,
e065d655d0af0d0bfc949ba9f2d0e6f4,,2016-01-13,,,
a634d94013fa3eb7b25eb4e6fec7795b,,2016-01-26,2016-01-27,2016-01-27,2016-02-03
8213cf70b9e9c26c769585a7acc0ef68,,2016-01-04,2016-01-04,2016-01-04,2016-01-13
9b8b69456d5aaae166f46d49115fc61a,,2016-01-20,2016-01-20,2016-01-20,2016-01-26
6b35679eeb3de38c4866a6b12588e80b,,2016-02-13,2016-02-13,2016-02-13,2016-02-20
4e426644ed2fae0068ccb0075691856e,,2016-01-25,2016-01-25,2016-01-25,2016-01-31
5ace75eb386b0dc0ffa9e7649b686a86,,2016-01-31,2016-01-31,2016-01-31,
b57ecac2bd83399302821806171b20ef,,2016-02-01,2016-02-01,2016-02-01,2016-02-10
64d7e9fb48caf0dd0a0428a3490c3660,,2016-02-07,2016-02-07,2016-02-23,2016-02-26
934ed3e7691d645424e3003811bbc5f7,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
e69c313ca98a2a13e92af8127c9038be,,2016-01-04,2016-01-04,2016-01-04,2016-01-16
8e80a200e1fa1dc2b2f3c02f6f34185e,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
ae16b6ab267713baa93b5921ebcbe7ed,,2016-02-13,2016-02-13,2016-02-13,2016-02-17
b60c0b5545763af7dc93958c24d799e4,,2016-01-30,2016-01-30,2016-01-30,2016-02-04
d0cda3ab271d36637fa46c3db75e6bfe,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
15378d928006d01dd0d2cc53d065afd1,,2016-01-04,,,
1c2a2c460b9c37d5e7dc661bd9586778,2016-01-19,2016-01-19,2016-01-19,2016-01-19,2016-01-24
dde0ba73aef195f85d9007ab2b25e75b,2016-01-18,2016-01-18,,,
70dcbd660a03c3aa4027cbb680a8f2c4,,2016-02-14,,,
a850506603af3c14e385683c23e373f5,,2016-02-09,2016-02-09,2016-02-09,2016-02-15
f4f229214dc94a80d83757586964a938,,2016-01-19,,,
6653ae5d1cdf8d3927f333cb1e9276e1,,2016-01-20,2016-01-21,2016-01-21,2016-01-27
73f8ebd8ac538f5f253e0c333fc74f90,2016-01-04,2016-01-04,2016-01-09,2016-01-08,2016-01-14
aa043fa57acef40afdef1f572287e9c5,2016-01-05,2016-01-05,2016-04-27,2016-04-27,
b1af77c45a7e7c5bec6b3504b88c0e80,,2016-01-29,,,
ea4027952697c7a1256ebf41d5fca88a,,2016-01-01,,,
151d740eb4ccef02c61a8523a06c3854,2016-01-23,2016-01-23,2016-01-23,2016-01-23,2016-02-03
209a767260aa597056ba800b415e58a2,2016-02-01,2016-02-04,2016-02-04,,
edee586e5b80fea088f6ff2808dd4556,,2016-02-03,2016-02-03,2016-02-03,2016-02-10
baf17e995fea31f7bf158e9a638cdd37,2015-11-02,2016-01-06,2016-01-09,2016-01-09,2016-01-19
d5e47b45386cb413a688193a2fb4bbf4,,2016-01-06,2016-01-06,2016-01-06,2016-01-12
285ac2ad89bea100dd5b8140a5db7665,,2016-02-04,2016-02-05,2016-02-05,2016-06-07
11f7ead6caa0a8ebac62cd47aed3e813,,2016-01-06,,,
f87f0bde3395cdb045adf14bda56f8ed,,2016-01-09,,,
dd08cc8802830548f7c0a1ce9d13b028,,2016-01-04,2016-11-11,,
addd5f70b53aa73f21e4f2cf3515d3e9,,2016-01-26,2016-01-26,2016-01-26,2016-06-28
13f476dd120b75635a80efc5bcb6dc88,,2016-02-01,2016-02-03,2016-02-03,2016-02-08
60790db091bf1cd16f1be1eaf3ec01eb,,2016-02-14,2016-02-14,2016-02-14,2016-09-04
5967d56f6e7d0b19d2140b62c20d7e27,,2016-01-27,2016-01-27,,
623fc023dcbc9a6639b1453624fdc52b,2016-01-16,2016-01-17,2016-01-17,2016-01-17,2016-01-21
167a08ec9f60aea76b86b3d89e559a1a,,2016-01-13,2016-01-13,2016-01-13,2016-10-24
33877cf3d1541be8a96f75b872e30bd0,,2016-02-14,2016-02-14,2016-02-14,2016-02-18
b6262ddaf2feed0a020f605b00e31545,2016-01-30,2016-02-02,2016-02-03,2016-02-03,2016-02-10
6fde5d0402d125e3c3eec3ff25e4a1f5,2016-01-14,2016-01-18,2016-01-18,2016-01-18,2016-04-28
b4ecd206c766efb2d69986e031666182,,2016-02-07,2016-02-07,2016-02-07,2016-02-11
f00753bea4ecab8a9df8a22a29c10664,,2016-02-01,2016-02-01,2016-02-01,2016-02-05
02d0da0e68a7d671955d74ddc6b6ce0c,,2016-02-03,2016-02-06,2016-02-06,2016-02-13
d39b09609b0ed71028c977768549fb72,,2016-01-25,2016-01-25,2016-01-25,2016-01-30
17b3997f99ed019af7ecd0b3917d8146,,2016-01-27,2016-02-10,2016-02-10,2016-04-18
e2018d1cc70da4a2c36636001060aaf9,,2016-01-11,2016-01-12,2016-01-12,2016-02-14
fc12515e2015bbf3ebeabbd34191078a,,2016-02-09,2016-02-09,2016-02-09,2016-02-12
1b362eef11ef30fca5d69d6e657ecd85,,2016-01-27,2016-01-27,2016-01-27,2016-02-08
5f5c724e5d13af763418a827d551a420,2016-02-03,2016-02-03,2016-02-28,2016-02-29,2016-03-04
cf87b3c2f0c7246e418ff5c9958656c3,,2016-01-27,2016-01-27,2016-01-28,2016-02-09
7eec13de02cc46a4cbed44ea54026219,,2016-01-20,2016-01-20,2016-01-20,2016-01-28
74ab301dbdd4633461c32fd2c22266b8,2016-01-28,2016-01-28,2016-01-28,2016-01-28,2016-03-26
5d074de756a41cbcfae657b775afb885,2016-02-01,2016-02-01,2016-02-01,2016-02-01,2016-02-05
eff0533a0adace22e92d2001740d8f36,,2016-01-15,2016-01-15,,
2e6121059b9425f1e5ccab926135304e,2015-12-06,2016-02-05,2016-02-05,2016-02-05,2016-02-10
51b5f6b6a21a4ae9cf6343ee866cfecf,,2016-01-25,2016-01-25,2016-01-25,2016-01-29
b565121b2eb73b45fb10651e308fb475,,2016-02-01,2016-02-01,2016-02-01,2016-02-06
ba04cde8ad8cacc1ee88ed509416f797,2016-01-07,2016-01-08,2016-02-10,2016-02-11,2016-03-08
465a7f4193b1b1f2359a988dc7f45e51,,2016-01-31,2016-01-31,2016-02-01,2016-02-06
192a9ea7c1fcfe90c6b8d1690e984ee0,,2016-01-25,,,
206915f1ed97bce13218521aa4fd4111,,2016-02-03,2016-02-03,,
d74b20f9a6ac5b95fcc083c9e09a941c,2015-12-28,2016-01-07,2016-01-10,2016-01-10,2016-01-16
ac7cff1615caf0d24dcd1fb3fd0abfbf,,2016-02-11,2016-02-11,2016-02-14,
3d05a44f5095520259700a86cf6c58a0,,2016-02-13,,,
6676c6fff7e92b66379bf59f04ccfde3,,2016-01-28,,,
598633e58de2d1fac1b24afb88550d29,2016-01-11,2016-01-11,2016-01-11,2016-01-11,2016-03-11
1d13bb89842e800e1d2cfc8d15cb278c,,2016-01-16,2016-01-16,2016-01-16,2016-02-11
a2a4d3471577a773023c0004d17deb52,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
5b509266dd02006b1cb78a226fb0a314,,2016-02-10,2016-02-10,,
0cf747734cc5809120d4bf2a7df7c2e1,2016-01-18,2016-01-18,2016-01-18,2016-01-18,2016-01-23
5a1cd1cebcda6c28ff6eab1ce6efe3ce,,2016-01-23,2016-01-23,2016-01-23,2016-01-31
565ba5ce757ad8d265ff4bae53463fdc,,2016-02-07,,,
c6f5015637531cf5bed3b26d2c421826,,2016-01-19,2016-01-19,2016-01-19,
0531de2324727b46180abe42f0326ef1,,2016-02-14,2016-02-14,2016-02-14,2016-05-24
2b68f8f6d8d5a096cecd5a843123d2bb,,2016-01-25,2016-01-26,2016-01-27,2016-02-02
cc198025f6304e85606a3068dfa6ecd6,,2016-02-04,2016-02-04,,
8d6e05d5f4fca18ff0573adef2e43197,,2016-01-08,2016-01-08,2016-01-08,2016-01-13
20322f495c47c23ac3c2b6c6e1e1df02,,2016-01-06,2016-01-09,,
f97c3bbee1145dd0d3aaff3f88c439c5,2016-01-08,2016-01-08,2016-01-11,2016-01-11,2016-01-18
d739e0792a02eff9883544eea4079d7d,,2016-01-13,2016-01-13,2016-01-13,2016-01-20
490e6b68d8f26ecc9524a9b37713bbbd,2015-11-27,2016-01-07,2016-01-09,,
1a53adae6f2e5e8a273ec41d59b41a72,,2016-01-30,2016-01-31,2016-02-01,2016-02-07
50de1c0e4576bb23a6fae46cc37afd10,,2016-02-05,,,
4848ba59c50cae5122e151ab7f6cf61b,,2016-01-29,2016-02-07,2016-02-07,2016-03-10
acadb7e33e8b71a263cdd3af5a6786a5,,2016-01-23,,,
a49dcd2e29c541365f4fa2319db6710e,,2016-02-07,2016-02-07,2016-02-07,2016-02-10
04e83c9003ade711f0e4ee828f46ba0f,2016-01-24,2016-01-24,2016-01-27,2016-01-27,2016-02-02
69164943b3e9db10f3fed4eeb52a9c83,,2016-02-07,,,
467aca6fdbb79c502a0663fc9d8b2e61,,2016-02-11,2016-02-14,,
5bbad3258c64306ba72811f1f68ac571,,2016-02-14,2016-02-14,2016-02-14,2016-02-17
7d944463341b7bcb78887a31835f850d,,2016-01-06,2016-01-06,,
766a456e0729950b308874ea7bdbf985,,2016-01-15,2016-04-15,2016-04-15,2016-04-22
2ebe7f8d03844615e69042951c815639,,2016-01-08,2016-01-08,2016-01-08,2016-01-16
71b93e86a52f188829218410fdef51cd,,2016-01-05,,,
59e127880b6e3736751aa0d7bf2870a3,,2016-01-07,2016-01-07,2016-01-07,2016-01-12
9efd29e785363ad3c851b7bba256234f,,2016-02-09,,,
15e9f139de4218e5b62c33a50d661b3f,,2016-01-02,2016-01-02,2016-01-02,2016-01-09
c412db559dde1a4f4017b205c1450180,,2016-01-16,2016-01-16,2016-01-16,2016-01-25
f9a128c0150d280b34045650f5a07a99,,2016-01-07,,,
ec57db9be53cab971424ba54dad5b553,,2016-02-11,,,
1196a8dc4b3cf70e231f2d74544d0ed2,2016-02-14,2016-02-14,2016-03-11,2016-03-11,2016-03-21
e1c558d538283de7102018e383d98792,,2016-02-04,2016-02-05,2016-02-05,2016-02-10
355848e53e18fecd641f0c1f79dc8bd7,,2016-02-03,2016-03-17,2016-03-17,2016-03-23
0bad3808d64d3f1e8f08b85f506ccc06,,2016-02-02,2016-02-02,2016-02-02,2016-02-08
a40d6c04a9611d54b64eba304960bda6,,2016-01-14,2016-01-14,2016-01-14,2016-01-20
243d19fe352fd74ffff547dd9576dadc,,2016-01-09,2016-01-09,2016-01-09,2016-01-14
cad2b2a5bf67342a23f476720539b84a,,2016-01-31,,,
74c019fa3b1cd6a0b23dd3031d485172,2016-01-14,2016-01-14,2016-04-11,2016-04-11,2016-06-24
59999135a709de320a47c9d9c0b38c11,,2016-01-25,2016-01-25,2016-01-25,2016-02-01
9b10e9ae50a49aa2791b634318db1255,,2016-02-11,2016-02-15,2016-02-15,2016-02-22
094a002a68781283364ed394112b489a,2016-01-22,2016-02-06,,,
b944939899bc2befaeb9b3576dacafd9,,2016-02-07,2016-02-11,2016-02-11,2016-02-17
752e933db2ba88b406363e94abdaa137,,2016-01-27,2016-01-27,,
a8aa68c2b6ba2bc1b13527e1c2fc61f7,,2016-02-09,,,
6a23909eb97c20452d3530f6d8bda312,,2016-01-14,2016-01-14,2016-01-14,2016-01-20
2019a96c224b85641e905505622c94d2,,2016-01-24,,,
c0686f636c17193e5daecb7471fb8965,,2016-02-05,,,
81bb4fea64ebe4752e74baabbbfd4228,,2016-02-10,2016-02-10,,
63f7ecdaadc0d27d574fcc556632cfa8,,2016-02-11,2016-02-17,2016-02-17,2016-02-20
a23aae3b4399256a2f4067a5363b252c,,2016-01-07,2016-01-18,2016-01-18,2016-02-22
6ab1ccdfd600cf831934cc7a597f089a,2016-02-04,2016-02-14,2016-02-14,,
0c5f409a975a31e7d36e503e40d9d532,,2016-01-10,2016-01-10,2016-01-10,2016-01-14
34b1b2a03404bdf522853affd0247b7c,2016-01-29,2016-01-29,2016-01-29,2016-01-29,2016-09-12
90ff04c2580c35ecb2c0ad07472f2b86,,2016-02-08,2016-02-08,2016-02-08,2016-02-12
ee79760c3200de764c58a5683538a10a,2016-02-13,2016-02-13,2016-02-15,,
f54f3b7f4bdee6c5a10d18acd91f8c70,,2016-01-21,2016-01-23,2016-01-25,2016-02-01
bd883b20e91e537a80d895c10d84dd97,,2016-01-24,2016-01-24,2016-01-24,
e66e967be6064ef77361a64d067f4cb2,,2016-02-03,2016-02-05,2016-02-05,2016-02-10
ff005aab654c9e59d705139828adc3d9,,2016-01-24,2016-01-24,2016-01-24,2016-01-31
6967c42ebf3ddca4f415a4dcfa747031,,2016-01-26,2016-01-26,2016-01-26,2016-10-03
c8186d237372499923051f578ef7fba8,,2016-01-05,2016-02-15,2016-02-15,2016-02-18
ed049e2be328344a3bafea445f1964ff,,2016-01-27,2016-01-27,,
968b18e0c99939405444e356a8c90c07,,2016-01-25,2016-01-25,2016-02-01,2016-02-06
