,user_id,type,date,invited,sign_up,kyc_initiated,kyc_completed,card_activated
12410,6f167edafd27d0fa3fc2846a2833af1f,DT,2016-01-22,,2016-01-20,2016-01-20,2016-01-20,2016-02-23
12411,615e0f945b2a452cd4487faf36ed1171,DD,2016-02-22,,2016-01-18,2016-01-18,2016-01-18,2016-02-11
12412,0c0687f22a513faa7ff3a1fe283e572b,CT,2016-01-05,,2016-01-04,2016-01-04,2016-01-04,2016-01-13
12413,aa3382e9518dc148fab9c08dd7a32efc,FT,2016-05-05,2016-02-10,2016-02-10,2016-02-11,2016-02-11,2016-02-16
12414,c701977c84102617c0e8d4b8a64b5a3c,DD,2016-06-01,,2016-01-08,2016-01-09,2016-01-09,2016-04-30
12415,e58709a4af16b18959652174b5dba30c,CT,2016-02-01,,2016-01-21,2016-01-21,2016-01-21,2016-02-01
12416,02f2f6d7003171bab74b338922bb6c3f,PT,2016-01-30,,2016-01-07,2016-01-08,2016-01-08,2016-01-15
12417,0670ddaa73888e836167a44f9446062c,CT,2016-02-03,2016-01-24,2016-01-28,2016-01-28,2016-01-28,2016-02-02
12418,0e13ec0035a19f095a3e69dee8c5cdf2,CT,2016-02-09,,2016-01-30,2016-01-30,2016-01-30,2016-02-05
12419,73d1faf92e82bfdf015c9f9b8f0aa12f,CT,2016-01-27,,2016-01-15,2016-01-15,2016-01-20,2016-01-27
12420,c994c773d3e99d5cc76e13ff031880ea,PT,2016-02-17,,2016-02-01,2016-02-01,2016-02-01,2016-02-16
12421,4dfb51e515c1ff9b5d816fd709616f08,DD,2016-02-03,,2016-01-20,2016-01-20,2016-01-20,2016-01-26
12422,6720663ba9fab63c370423759eaa96a6,CT,2016-01-26,,2016-01-23,2016-01-23,2016-01-23,2016-01-28
12423,c8d3faab75d27228900093fee39c7537,PT,2016-02-11,,2016-02-03,2016-02-03,2016-02-04,2016-02-10
12424,67cea611c2b182865b1ce5067f1c9f3e,DD,2016-03-04,2016-02-07,2016-02-07,2016-02-08,2016-02-08,2016-02-11
12425,34701b9a9eab7d3054b02144085873c6,DT,2016-01-18,,2016-01-15,2016-01-15,2016-01-15,2016-01-21
12426,a9c8e18f43a12b6daa3518db86e7de01,PT,2016-01-21,2016-01-06,2016-01-06,2016-01-06,2016-01-06,2016-01-15
12427,824000b3cc3f1c7569a9d09b0270b990,CT,2016-04-20,,2016-02-10,2016-02-15,2016-02-15,2016-04-20
12428,2cab2f8563a4870b16a336faab672c26,DT,2016-02-10,,2016-02-07,2016-02-07,2016-02-07,2016-02-10
12429,d79ad8169ebf8197764d6e68fbb39026,CT,2016-01-13,,2016-01-11,2016-01-11,2016-01-11,2016-01-15
12430,8485da9a721f2d7d710b6664a25d0362,PT,2016-02-19,,2016-01-16,2016-02-13,2016-02-13,2016-02-18
12431,21f36206c40b746e59d3b20376ecc48f,FT,2016-09-03,,2016-01-11,2016-01-11,2016-01-11,2016-01-14
12432,b187376c167359737a268f0557ef5151,PT,2016-01-26,,2016-01-19,2016-01-19,2016-01-19,2016-01-25
12433,92e8a61735e796bd1addbcf7c215c7d9,DT,2016-02-06,,2016-01-13,2016-01-13,2016-01-13,2016-01-20
12434,75bc843298310688cbed298b6e43438b,PT,2016-02-12,,2016-02-09,2016-02-09,2016-02-09,2016-02-12
12435,2b343d22b757499afb2fcecab7aa67ee,FT,2016-05-20,,2016-01-03,2016-01-03,2016-01-03,2016-01-18
12436,f9cd50caae2a8a6a2d3b429686fccd91,PT,2016-02-13,,2016-02-01,2016-02-01,2016-02-01,2016-02-08
12437,72130233d8352f23ad92da8e425f0323,PT,2016-01-21,,2016-01-01,2016-01-08,2016-01-08,2016-01-13
12438,bb61cbd3f9ec54bbc51551042e2df482,PT,2016-02-28,,2016-01-10,2016-01-10,2016-01-11,2016-01-17
12439,df4404b78dc60fe6479317950e389c5b,DD,2016-04-26,,2016-01-11,2016-01-11,2016-01-11,2016-01-14
12440,b15ac183e8c9d7d026978ec3d898da16,PT,2016-02-14,2016-02-04,2016-02-04,2016-02-04,2016-02-04,2016-02-10
12441,ebf093496d16f2e3633bdc218392c3ea,PT,2016-01-12,,2016-01-07,2016-01-07,2016-01-07,2016-01-12
12442,d07fc7c7bb978cb6157179009cae8226,FT,2016-04-20,2016-01-08,2016-01-20,2016-01-20,2016-01-20,2016-01-27
12443,cb913bd8c37022bd939b8950054d5326,PT,2016-02-02,,2016-01-26,2016-01-26,2016-01-26,2016-01-30
12444,7d4bfcd5f8023a7f7879da6f750f5815,PT,2016-05-27,2016-02-05,2016-02-05,2016-02-05,2016-02-05,2016-02-10
12445,2a0b54bf5a49d02cce2cefd379ec0684,CT,2016-02-01,,2016-01-14,2016-01-14,2016-01-14,2016-01-23
12446,ec75e4cb52def22d42113aa6869b8ca7,DT,2016-02-07,2016-02-01,2016-02-01,2016-02-01,2016-02-01,2016-02-05
12447,eb96b72fbe0856ed291dac53cb4e0ffb,CT,2016-02-18,,2016-01-28,2016-01-29,2016-01-29,2016-02-25
12448,4562c0926893c4e706d22f89f3f5f416,DT,2016-01-21,,2016-01-20,2016-01-20,2016-01-20,2016-01-26
12449,f0988992f4472a15afdb8cb2c74b6d51,CT,2016-02-05,,2016-01-18,2016-02-01,2016-01-30,2016-02-05
12450,df0712dbafae02a7c11154573ed1dff4,CT,2016-01-22,,2016-01-18,2016-01-18,2016-01-18,2016-01-26
12451,ccc3ae76aad218106f06c0730865efb2,PT,2016-10-06,,2016-01-29,2016-01-29,2016-01-29,2016-10-05
12452,087fa76326960545cec785ba94aa692f,CT,2016-01-13,,2016-01-03,2016-01-03,2016-01-03,2016-01-11
12453,592a7ed56762ebf4a2e0b982336888eb,PT,2016-05-10,2016-02-06,2016-02-06,2016-02-06,2016-02-06,2016-02-10
12454,46c6f1cde2a76df26bdc44a95e2211cf,FT,2016-08-09,2016-01-17,2016-01-17,2016-01-17,2016-01-17,2016-02-01
12455,ed24c835837905c73f80caf062005d9c,CT,2016-03-30,,2016-02-05,2016-02-05,2016-02-09,2016-02-15
12456,71af3a294fadfad87abb04be79b32f64,CT,2016-02-02,,2016-01-09,2016-01-18,2016-01-18,2016-02-04
12457,e1c558d538283de7102018e383d98792,CT,2016-02-08,,2016-02-04,2016-02-05,2016-02-05,2016-02-10
12458,6e6f145178aa4b9c337974f6bbfa33ff,PT,2016-02-23,,2016-01-17,2016-01-17,2016-01-20,2016-02-07
12459,1af03a49d32cb00caca11c851ef4e9bb,FT,2016-09-20,,2016-01-19,2016-01-20,2016-01-26,2016-11-24
12460,4ee2ecc5551f94c3d029226594eca855,FT,2016-10-18,,2016-01-13,2016-01-14,2016-01-14,2016-01-27
12461,3f9bdd07172a4232b630e15aa2b2cca1,DT,2016-10-01,,2016-02-13,2016-02-13,2016-02-13,2016-03-15
12462,89fd0b4ab819eb0306373af44ea108ed,PT,2016-02-04,,2016-01-26,2016-01-26,2016-01-26,2016-02-01
12463,c56328ad694754c71407c552c449391a,DT,2016-02-29,,2016-01-04,2016-01-09,2016-01-09,2016-01-17
12464,d8744484134959a1491a673ab6aa9784,PT,2016-03-03,,2016-02-08,2016-02-08,2016-02-08,2016-02-23
12465,49269b1d2a1c79fd301a961cc48248c4,PT,2016-01-17,,2016-01-07,2016-01-07,2016-01-07,2016-01-12
12466,ad48f115bda76c5adaf9cb7f10049ff0,PT,2016-03-04,2016-02-12,2016-02-12,2016-02-12,2016-02-12,2016-02-18
12467,3504a07c0307a08ab1cf5e2ca45421c4,PT,2016-02-28,,2016-02-12,2016-02-12,2016-02-13,2016-02-27
12468,7135e8d7bfa2ff16dd10a00f066d43cf,FT,2016-02-02,,2016-01-28,2016-01-28,2016-01-28,2016-02-05
12469,3166c40e05607f01fd3ec803c895a9e0,DD,2016-04-05,,2016-01-24,2016-03-28,2016-03-28,2016-03-31
12470,680fb587dfe5ae06c7cd6dc7883bf63a,DT,2016-02-19,,2016-01-18,2016-01-19,2016-01-19,2016-02-07
12471,016823b132614830eae860db3ae0284e,FT,2016-04-19,,2016-01-31,2016-03-27,2016-03-29,2016-04-05
12472,9d7147a6c329977ce909c5364fe0ce5b,PT,2016-06-14,,2016-02-08,2016-02-09,2016-02-09,2016-06-14
12473,d70a7216abb1bc6bbf7b1328bda18f2b,PT,2016-04-30,,2016-02-08,2016-02-08,2016-03-30,2016-04-07
12474,a4a46eba9a93a2f8cb513c1cda6a9bb7,CT,2016-02-01,,2016-01-27,2016-01-27,2016-01-27,2016-03-24
12475,0d4d1e488334e95ee4b45986d6085d12,PT,2016-01-18,,2016-01-02,2016-01-10,2016-01-10,2016-01-14
12476,fa0539e2a4dcc7c674331938e649c998,FT,2016-05-03,,2016-02-09,2016-02-09,2016-02-09,2016-04-20
12477,306010e9498e29443cc53c774790e573,DT,2016-03-31,2016-01-09,2016-01-09,2016-01-20,2016-01-20,2016-01-26
12478,e13812d8dc681aa05c537c93a1c9a61d,DT,2016-01-14,2016-01-11,2016-01-12,2016-01-12,2016-01-12,2016-01-22
12479,c2894ab1636a9cc0f87c93efcb4c96ff,DD,2016-03-08,,2016-01-28,2016-02-02,2016-02-02,2016-02-08
12480,1c99e7466fe5cea790d4d7ded4b24bf7,CT,2016-01-14,,2016-01-13,2016-01-13,2016-01-13,2016-03-31
12481,6b74eea41ad06ec605864e9c50ac3a06,DT,2016-02-06,2016-02-03,2016-02-03,2016-02-03,2016-02-03,2016-02-06
12482,ca697320793de78d0314cfcc61a80696,PT,2016-03-12,,2016-01-17,2016-02-05,2016-02-05,2016-02-16
12483,cb4980b258afbd0a1cb32028e41b2a3c,CT,2016-01-19,2016-01-16,2016-01-16,2016-01-17,2016-01-17,2016-01-22
12484,945d9e1e4e61dd1aed002c42d55b9be5,DT,2016-03-07,,2016-01-26,2016-01-26,2016-01-26,2016-05-12
12485,48429a3c05fcc4ae489cf0fdb7c342bc,DT,2016-03-10,,2016-01-21,,2016-02-29,2016-01-28
12486,a9b358285cda10f72e7d0372a32c2307,CT,2016-02-01,2016-01-09,2016-01-10,2016-01-10,2016-01-11,2016-01-29
12487,d1e8593e17e1eb0d54d9c9094ba5b0ea,CT,2016-02-24,2016-01-31,2016-02-13,2016-02-13,2016-02-13,2016-02-17
12488,c58ae6f5ebf932dff89f796f034f32cc,FT,2016-05-24,,2016-02-10,2016-02-17,2016-03-02,2016-03-08
12489,f065fd54b5e19b86a46db0506b845552,CT,2016-02-04,,2016-01-21,2016-01-21,2016-01-21,2016-02-01
12490,9501638b992c1637caf0f2d2c82d3ec0,CT,2016-01-13,2016-01-06,2016-01-06,2016-01-06,2016-01-06,2016-01-12
12491,ff815742bfa276e597d63d8233970e0b,CT,2016-01-05,,2016-01-03,2016-01-03,2016-01-03,2016-01-10
12492,038845e63ddbc1e849a0d6cb0ee306da,FT,2016-08-28,2016-01-31,2016-01-31,2016-02-05,2016-02-05,2016-04-17
12493,49fbe8b6a4ea66e1f9e111895375117b,CT,2016-01-26,,2016-01-04,2016-01-04,2016-01-04,2016-01-26
12494,3a6f7f55941ab8ea2a55857dc136ebed,CT,2016-01-04,,2016-01-02,2016-01-02,2016-01-02,2016-01-09
12495,32ded393b2427327a861f16f2c34ffb8,DT,2016-05-16,2015-12-19,2016-01-18,2016-01-25,2016-01-25,2016-01-30
12496,708b5c5684e98936f8880d58601ac655,DT,2016-03-02,,2016-01-26,2016-01-26,2016-01-26,2016-02-02
12497,3119325f26b151920a3ef00f3646a024,PT,2016-03-07,,2016-01-31,2016-01-31,2016-01-31,2016-02-04
12498,8f64e56f598504b493861c6dbb392676,CT,2016-02-29,,2016-02-12,2016-02-16,2016-02-16,2016-02-23
12499,7d00434742f4bbf7afdb8f11fc596a34,PT,2016-03-08,2016-01-18,2016-01-19,2016-01-19,2016-01-19,2016-01-25
12500,fdb1e8a21509e90868175fad9c3c404b,PT,2016-08-25,2016-01-27,2016-02-09,2016-02-09,2016-02-09,2016-02-13
12501,440bb9d9717d5c7c7ee7c7ae5f6390f4,PT,2016-05-02,,2016-01-02,2016-01-02,2016-01-02,2016-02-04
12502,e5ab946841ad1f37d627686b22399c06,DD,2016-04-01,2016-01-16,2016-01-25,2016-01-25,2016-01-25,2016-01-29
12503,45623ba91df6fd085c7841c2fa85e932,CT,2016-01-13,,2016-01-11,2016-01-11,2016-01-11,2016-01-26
12504,d21fd9ff753c4d6c311f9964833d6da0,PT,2016-02-27,,2016-01-27,2016-01-27,2016-02-01,2016-02-24
12505,00352db99fb1abc6a9ea47dfcf1a9edd,PT,2016-02-24,,2016-01-12,2016-01-12,2016-01-12,2016-01-19
12506,63b5eb18218bcf82f9fec05e43bc96f0,DT,2016-07-02,,2016-01-27,2016-01-28,2016-01-28,2016-02-10
12507,543f8d00253759c157eba84471d94440,PT,2016-01-12,2016-01-03,2016-01-03,2016-01-03,2016-01-03,2016-01-11
12508,d11f637fa524a25a6dbaf2b665b4ad42,FT,2016-01-14,,2016-01-06,2016-01-07,2016-01-07,2016-01-20
12509,b28f271a0df7bc7cb8e8b6596f53d1c9,CT,2016-01-15,,2016-01-14,2016-01-14,2016-01-14,2016-01-19
12510,b4694916bb9a3fc9f5df3f8b955275b9,PT,2016-02-27,,2016-02-07,2016-02-07,2016-02-07,2016-02-10
12511,fcef8360a4c16868a543e07c862fd3c0,DD,2016-08-12,2015-12-30,2016-02-01,2016-02-01,2016-02-01,2016-02-10
12512,ce7a3432963ad179cceb7437f125e928,PT,2016-02-29,,2016-02-14,2016-02-16,2016-02-16,2016-02-21
12513,f534baeee79d2439698043d3e89ebffe,PT,2016-05-01,,2016-02-05,2016-02-05,2016-02-05,2016-02-10
12514,5ef86c28293034f297b727722f539e22,FT,2016-01-18,,2016-01-09,2016-01-09,2016-01-11,2016-01-15
12515,697eb2c4d9b1181baafa8ba7adda5cae,CT,2016-03-31,,2016-01-30,2016-03-22,2016-03-22,2016-03-26
12516,059a26554f9245367855afd9f9b3ec97,CT,2016-01-12,2016-01-09,2016-01-09,2016-01-10,2016-01-10,2016-01-15
12517,b0ac6dc34c10b7d22b54566aa507f693,CT,2016-02-03,,2016-01-20,2016-01-20,2016-01-21,2016-02-02
12518,9d8a1ea28aa0c4439b55861e8e70ec5c,DD,2016-03-11,,2016-01-19,2016-01-19,2016-01-19,2016-01-26
12519,b00ebd34ac06784bd64a816f53cca762,DT,2016-06-28,,2016-02-10,2016-02-12,2016-02-11,2016-02-18
12520,f83a51b9129e861a4dcb00775d258d35,PT,2016-03-04,,2016-02-09,2016-02-13,2016-02-13,2016-02-18
12521,391573b929036541b93536402adeeaf4,PT,2016-05-10,,2016-02-02,2016-02-02,2016-02-02,2016-02-09
12522,be08c730544de1595fb9bb0193811d39,CT,2016-01-14,,2016-01-13,2016-01-13,2016-01-13,2016-01-20
12523,26c1a0ef48c88f7bc4a17264b70f0e56,DT,2016-02-02,,2016-01-07,2016-01-11,2016-01-11,2016-01-22
12524,447361c93c9d54a027d1edb347532cba,PT,2016-11-23,2016-02-03,2016-02-03,2016-02-03,2016-02-03,2016-07-14
12525,30ecd5de8a405c71b0e5b36adc741b81,CT,2016-03-14,,2016-01-08,2016-01-08,2016-01-08,2016-02-02
12526,c09cf58bb61ae9a51a3971b5ac3477e1,PT,2016-05-10,2016-02-01,2016-02-01,2016-03-08,2016-03-14,2016-05-02
12527,a0b9f7833a025ff271285ed9b05eee58,FT,2016-04-18,,2016-01-25,2016-01-28,2016-01-28,2016-02-02
12528,87aea6e62a41cacc964dc640d1323a14,CT,2016-02-05,,2016-01-29,2016-01-29,2016-01-29,2016-02-04
12529,abbea6dff572fc2424232d20aaccb66a,CT,2016-02-08,,2016-01-28,2016-01-28,2016-01-28,2016-02-08
12530,2d41961df722a13e27309145b03d1610,CT,2016-02-08,,2016-02-03,2016-02-03,2016-02-03,2016-09-28
12531,2ab1ff4f24c496b4c0c918a2ed9c2073,PT,2016-03-10,,2016-02-12,2016-02-12,2016-02-12,2016-02-17
12532,9c2ac1b6e0519e327ddab5772e842a10,DD,2016-01-18,2016-01-07,2016-01-07,2016-01-07,2016-01-07,2016-08-10
12533,18fb190d06d97c628932c9e4c770ef23,DT,2016-07-11,2016-01-02,2016-01-03,2016-01-03,2016-01-03,2016-01-09
12534,6ceb33efcface1fcaff02780b18a9abe,PT,2016-05-28,,2016-02-10,2016-02-28,2016-03-02,2016-05-27
12535,c50932708a2605b0eda713cdffb61d70,DD,2016-08-02,,2016-01-16,2016-01-17,2016-01-17,2016-01-25
12536,9e0764b3f3fc95fda501608a5d2d96d5,CT,2016-07-12,2016-01-29,2016-02-01,2016-02-02,2016-02-04,2016-07-09
12537,62850b34f909f92e4ba4911ea996d3d1,CT,2016-02-15,2016-02-09,2016-02-09,2016-02-09,2016-02-11,2016-02-16
12538,7fa515b723864814022349a14c107cee,PT,2016-02-16,,2016-02-03,2016-02-03,2016-02-06,2016-02-11
12539,e1dcd1d5d70bb607be94101197bed757,PT,2016-02-08,2016-01-27,2016-01-28,2016-01-28,2016-01-28,2016-02-06
12540,59e127880b6e3736751aa0d7bf2870a3,DD,2016-04-19,,2016-01-07,2016-01-07,2016-01-07,2016-01-12
12541,4f44996f73a806606bc8740e9cb7c03c,DT,2016-04-18,,2016-01-19,2016-01-20,2016-01-20,2016-02-22
12542,52b831f16b1550b8bfadee0ed8db40a6,DT,2016-02-27,2016-01-28,2016-01-28,2016-01-29,2016-01-30,2016-02-23
12543,c76330b180c2ad803d165a3b02f9998b,CT,2016-02-16,,2016-02-08,2016-02-08,2016-02-08,2016-02-12
12544,5f6240f8320e36fc86d1773ec2982b01,CT,2016-01-15,,2016-01-04,2016-01-06,2016-01-06,2016-01-13
12545,c21825ba4b3a9725e4932d45cdf51e31,PT,2016-07-05,2016-01-28,2016-01-28,2016-04-09,2016-04-09,2016-08-02
12546,54301180ce4037428aa4a367038a24f9,DT,2016-02-11,,2016-01-06,2016-01-07,2016-01-07,2016-01-14
12547,d7519b12a4e4c60a99eb5f9b9bc909e2,DT,2016-09-03,,2016-02-03,2016-02-04,2016-02-04,2016-02-09
12548,2cdac8b2a2c0eb416306b16b0e992431,CT,2016-02-16,,2016-01-25,2016-02-09,2016-02-09,2016-02-12
12549,a4e19d846f11a84d4e312d1f1b14e00c,PT,2016-03-09,,2016-01-28,2016-02-28,2016-02-28,2016-03-07
12550,d63b5a42d8d276720dafbca299fc87b5,DD,2016-03-17,,2016-02-05,2016-02-07,2016-02-08,2016-08-29
12551,36abc9c623ff802eaff600d98e8e4dcf,PT,2016-02-06,,2016-01-02,2016-01-02,2016-01-02,2016-01-30
12552,9e9c35be26cb823eac77d6500feade8b,CT,2016-01-08,,2016-01-07,2016-01-07,2016-01-07,2016-01-12
12553,2174c6c949e714ab6f45d74db86548af,DT,2016-08-26,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
12554,fa2e6aa74feef8783efcd7d4d5dab2d9,PT,2016-02-27,,2016-02-14,2016-02-16,2016-02-16,2016-02-21
12555,2a7ccdecdf17d95f7c2bde38040280e5,CT,2016-01-27,,2016-01-26,2016-01-26,2016-01-26,2016-01-29
12556,2e0b99193eeac747039a41c0b05875f4,CT,2016-02-01,,2016-01-19,2016-01-19,2016-01-19,2016-01-23
12557,c765bb6efcb9bb9dc3ca792370eb2537,DD,2016-02-11,,2016-01-07,2016-01-07,2016-01-07,2016-09-10
12558,d3021c959471a9c2f0d8f1dfbce69cc7,CT,2016-01-29,2016-01-07,2016-01-09,2016-01-15,2016-01-15,2016-01-21
12559,17e89fa266ed8e6d8aa282529673d5c6,CT,2016-02-17,2016-01-26,2016-01-28,2016-02-09,2016-02-09,2016-02-15
12560,e959f32dd21e389595f3494cd9a2710a,DT,2016-02-10,,2016-02-02,2016-02-02,2016-02-03,2016-02-06
12561,a9a498f6a95fbe3bce06b5b5022eb981,PT,2016-02-06,,2016-01-31,2016-02-01,2016-02-01,2016-02-05
12562,87189693fe2219540a69e76bdcdbe3db,PT,2016-06-16,,2016-02-09,2016-02-09,2016-02-09,2016-02-12
12563,b7299b55aa87ff3d630f451e51eb3381,DT,2016-08-09,,2016-01-01,2016-01-01,2016-01-05,2016-02-10
12564,5169339a15ab49b178c88e149ac7d895,CT,2016-02-24,,2016-02-14,2016-02-15,2016-02-15,2016-02-21
12565,9f88cbb63c99ee062acb4530a6b67903,CT,2016-02-12,2016-01-19,2016-01-19,2016-01-19,2016-01-19,2016-01-25
12566,69c2ca7e4e392f93cbfe11418e8d2431,DD,2016-08-01,,2016-02-07,2016-02-15,2016-02-15,2016-02-28
12567,486769e7a399e34c2347b33ae338558a,PT,2016-02-04,,2016-01-21,2016-01-21,2016-01-21,2016-01-27
12568,220c07f70b74bfb91242245346ec2d7d,PT,2016-05-02,,2016-02-04,2016-02-04,2016-02-04,2016-02-09
12569,8b88c160ecea7ff9cd435a394b28841b,PT,2016-06-28,,2016-02-04,2016-06-23,2016-06-23,2016-06-28
12570,aa40344fc41303e4641b444f6fa0e3a6,PT,2016-01-28,2016-01-04,2016-01-18,2016-01-18,2016-01-18,2016-01-26
12571,d7a6b7d2c9065099d150eec125a53e16,CT,2016-02-15,,2016-01-13,2016-01-13,2016-01-13,2016-02-24
12572,f6b2d68c9d9be701c99e64ae1080adad,DT,2016-03-08,,2016-01-07,2016-01-07,2016-01-07,2016-01-15
12573,5cce961714c670ef0fbee62fa334954f,DD,2016-10-04,2016-01-22,2016-01-22,2016-01-22,2016-01-22,2016-02-12
12574,7725757ca5ebf125dc0973ba2bd2e16d,CT,2016-02-05,,2016-02-01,2016-02-01,2016-02-01,2016-02-10
12575,e7d191e1c40abe108836c7c666ca52b3,DT,2016-01-29,,2016-01-07,2016-01-07,2016-01-07,2016-06-28
12576,7da2b1e3b96ae225fb62875fc51a7544,DT,2016-03-22,,2016-01-12,2016-01-12,2016-01-12,2016-01-28
12577,c1f920c223dc9b60e27db0eba4488a80,DD,2016-03-14,2016-02-03,2016-02-12,2016-02-12,2016-02-12,2016-02-17
12578,6e3f0c0354a0f2077d9362ce5fec1c7c,PT,2016-01-30,,2016-01-12,2016-01-12,2016-01-12,2016-01-27
12579,0fac722867b8af5fecd0099c81c2dc62,CT,2016-02-15,2016-02-11,2016-02-11,2016-02-11,2016-02-11,2016-02-19
12580,04d511f44f3360f44ae6488544944104,DD,2016-03-15,,2016-01-14,2016-01-16,2016-01-16,2016-02-04
12581,487d287aa17b77de23627608eeb737f3,CT,2016-01-18,,2016-01-06,2016-01-07,2016-01-07,2016-01-12
12582,294ec5c610ef9b5067a56ce14614ca5b,DT,2016-01-13,,2016-01-04,2016-01-04,2016-01-04,2016-01-13
12583,0936363ae9d6577e08c9b52183f4b9f7,CT,2016-02-18,,2016-02-11,2016-02-11,2016-02-11,2016-05-31
12584,c9b877d0f5f8a93b2c3d327999112469,PT,2016-01-19,,2016-01-02,2016-01-02,2016-01-02,2016-01-08
12585,a15916a0c83d901a5eeaa57909e306cb,CT,2016-01-25,,2016-01-19,2016-01-19,2016-01-19,2016-02-23
12586,1ab8b4aa927d1aed8920df516875a97f,CT,2016-02-10,,2016-02-09,2016-02-09,2016-02-09,2016-02-14
12587,cd229d7b9a2d3cfe77645d9a50baa799,CT,2016-02-10,2016-02-08,2016-02-08,2016-02-08,2016-02-08,2016-02-12
12588,a3e465c9fc89acae3c5fd7983df72362,FT,2016-03-21,2016-01-10,2016-01-20,2016-01-20,2016-01-20,2016-03-06
12589,6ce148e1cb14083b1a4ba1b581428f77,PT,2016-01-26,,2016-01-19,2016-01-19,2016-01-19,2016-01-25
12590,ae8b83cb3a4700ee4950986236947fdc,CT,2016-02-04,,2016-01-15,2016-01-19,2016-01-19,2016-01-30
12591,d6264d7e26820e27de3d1b5a01d9df1a,CT,2016-02-10,,2016-01-25,2016-01-25,2016-01-25,2016-02-11
12592,ce3ab9f298a94e3078b029dd2eb6429a,PT,2016-02-07,,2016-01-24,2016-01-24,2016-01-24,2016-02-01
12593,b669318294a1141e19d84fb9349502fc,DD,2016-06-13,,2016-02-08,2016-02-08,2016-02-08,2016-02-11
12594,39381459883b9d1a80eb919ce90eba03,CT,2016-02-11,2016-02-10,2016-02-10,2016-02-11,2016-02-11,2016-02-16
12595,b06d58e20cff465ea9d4c02745198762,PT,2016-02-13,,2016-01-30,2016-01-30,2016-01-30,2016-02-07
12596,c83bcbb73a2b4c0831bde0e310e404c2,CT,2016-03-15,2016-01-28,2016-01-29,2016-01-29,2016-01-29,2016-02-05
12597,ec41ec4e9ee6a01537c3d33cd0775f2d,PT,2016-04-13,,2016-01-08,2016-03-25,2016-03-25,2016-04-01
12598,c8b02443467db6526e558184daf91cae,PT,2016-07-01,,2016-02-11,2016-02-11,2016-02-11,2016-05-25
12599,68a96dc6c3087c672b41f20474aa0042,CT,2016-02-17,,2016-01-29,2016-01-29,2016-01-29,2016-02-20
12600,2958ca68a99ea6793d15096637d19430,DT,2016-05-08,,2016-02-06,2016-02-06,2016-02-06,2016-02-17
12601,9ecb13bc2b6a21e9c4fb0dc4367455a1,PT,2016-01-16,,2016-01-07,2016-01-07,2016-01-07,2016-01-13
12602,0966d362cf1c6da137fcfaeb9539c159,DT,2016-06-02,,2016-01-06,2016-01-06,2016-01-08,2016-01-14
12603,92a5d3dea8c1eb3f2f380089976fb0b0,DT,2016-02-05,,2016-01-23,2016-01-23,2016-01-23,2016-01-28
12604,93af5686fc7d380d5e5933d49f06d360,DD,2016-02-05,,2016-01-26,2016-01-26,2016-01-26,2016-01-30
12605,07fc78799d4810948d0a02e83ecad153,DD,2016-10-26,,2016-02-14,2016-02-23,2016-02-23,2016-02-26
12606,9b44080bb71b0fac3b7c3a7298995ce2,DT,2016-01-29,,2016-01-01,2016-01-01,2016-01-01,2016-01-12
12607,0e7ef0a815b581a457de2b22dc10b18e,CT,2016-02-08,,2016-01-15,2016-01-15,2016-01-15,2016-02-04
12608,ab7c2aa9c2a8ca44d1b0ac7b3dfd4f31,PT,2016-05-13,,2016-02-01,2016-02-01,2016-02-01,2016-03-07
12609,db75d6b069966b8479375db2fa40b496,CT,2016-02-02,,2016-01-16,2016-01-16,2016-01-19,2016-01-27
12610,28bd652bb1112997473ec23478b687c6,CT,2016-01-27,2016-01-25,2016-01-25,2016-01-25,2016-01-25,2016-08-06
12611,b926d6fd05a2e040ea2b8546d4ff8ffe,CT,2016-04-07,,2016-02-01,2016-02-02,2016-02-02,2016-09-12
12612,94dd9b204639e445505002f228624090,PT,2016-04-01,,2016-01-23,2016-01-23,2016-03-15,2016-03-20
12613,913d142af486b60f82d83830a2e91d41,FT,2016-02-06,,2016-01-18,2016-01-18,2016-01-18,2016-01-25
12614,accecf416c5bb2adcf4dc77b3a24319a,CT,2016-02-19,,2016-02-11,2016-02-11,2016-02-11,2016-02-16
12615,6907bc086d2b9f33066ae48a3bc8a982,DT,2016-02-20,,2016-02-04,2016-02-04,2016-02-06,2016-02-23
12616,f4547a3f0816cb70e17e7630fd9048f3,DD,2016-02-24,,2016-02-01,2016-02-01,2016-02-01,2016-02-05
12617,3d073254a0a6e79beeaf2daebb44a922,CT,2016-02-01,,2016-01-24,2016-01-24,2016-01-24,2016-01-28
12618,04442df34a58cecdf3902ac694e0978e,DT,2016-03-30,,2016-01-26,2016-01-26,2016-01-26,2016-02-21
12619,e24b6d3b3a35d053e6a04137bd75b79a,FT,2016-01-23,,2016-01-06,2016-01-06,2016-01-06,2016-01-23
12620,6542cd7bf730eba6fcb24c7543a12f73,DD,2016-07-01,2016-01-21,2016-01-24,2016-01-24,2016-01-24,2016-01-31
12621,f3225c0097c080b25218ae692248b048,PT,2016-03-07,,2016-01-29,2016-02-23,2016-02-23,2016-02-28
12622,2c40900a361b167b2816c740055d5b12,FT,2016-07-18,2016-02-06,2016-02-07,2016-02-07,2016-02-07,2016-02-17
